id,car_id,owner_id,vin,gos_num,mark,model,horse_power,car_weight,sts_serial,sts_num,engine_type,car_class,release_date,reg_date
1758,1160,339,YD852B5KMY2WGBWVK,М926ЕС85,Kia,Sorento,735,846,7907,380550,petrol,B,2020-08-23,2021-10-24
1759,611,159,64YQ6KXUMNVVZGBRP,С259МР09,Kia,Sportage,800,951,8708,328265,electric,C,2020-03-16,2024-11-18
1760,1702,635,QBP15RT0R5TMUM19G,Р402ХТ05,Ford,Explorer,104,2898,4046,969167,electric,D,2016-05-28,2019-05-22
1761,98,993,BVOOB99UT4RUWQO0N,Р308ВЕ45,Ford,Explorer,124,1844,9579,207673,petrol,C,2008-12-08,2014-07-17
1762,1883,331,6UMBG4TW0TVI3KWPT,М699ХА66,Toyota,Corolla,315,3185,8728,444943,electric,S,2009-08-04,2019-11-10
1763,34,541,AE91LC6OC3M1UFTBA,М149ЕХ14,Ford,Explorer,163,2857,2550,532301,petrol,E,2021-04-06,2025-02-25
1764,1122,329,VU3AYS8W8YWBWLWSP,Х245НР96,Audi,A6,91,2524,5078,308683,petrol,B,2006-05-28,2015-08-24
1765,1924,626,HXSXIGCV999D8OEST,В809ЕО85,Ford,Fiesta,200,3401,5763,556691,diesel,A,2022-04-18,2024-01-11
1766,1824,97,81H49WSFD00EFIYPT,А325ТН89,BMW,X5,465,3328,2653,914263,petrol,B,2014-12-29,2025-02-05
1767,713,818,44LBXO6JNM5YU2J9Y,С944МЕ32,Toyota,Land Cruiser,218,3262,6215,359097,hybrid,D,2011-01-07,2012-09-06
1768,595,79,4JD4ORCNJSH7IE5YD,Е247ЕЕ07,Toyota,Prius,388,2064,8210,350801,petrol,M,2014-09-24,2020-04-03
1769,88,836,45HRHFYGBGC1SP6WV,Е576АО74,BMW,3 Series,435,1144,8666,612886,petrol,A,2010-09-05,2012-04-06
1770,1161,900,MGMGVZG9Y2GFG6EIL,О047РА17,Honda,Pilot,66,939,9855,245128,diesel,M,2011-10-22,2020-05-17
1771,1876,700,882F08LYUZK4NRF66,Т117НН04,Audi,A4,448,1186,8887,377279,diesel,D,2025-03-05,2025-03-30
1772,988,915,5OORLJTPPJWEYDQU0,О048СС35,Kia,Cerato,619,3335,9963,850751,petrol,E,2011-08-10,2024-06-27
1773,823,466,TEW7M26CBYR726SRX,О060ВЕ52,BMW,X5,589,1230,1615,366318,electric,A,2018-04-12,2021-03-05
1774,418,566,H93WWHVLNDN2S2VNW,В498ЕО10,Mercedes,E-Class,744,1527,3193,479134,hybrid,M,2015-10-06,2018-11-08
1775,1203,234,9VGLYVXG4V57RPQM9,А184ВЕ63,Lexus,LS,267,883,9179,861940,hybrid,B,2014-10-26,2023-11-20
1776,1221,538,5OW9QITJYYS77XYDA,В421АК14,Kia,Rio,379,2056,1849,513931,electric,E,2013-08-02,2021-02-07
1777,1351,319,604GIEFZ9JAHKXF1T,Х187ТХ74,Toyota,Land Cruiser,105,3488,7529,196056,petrol,M,2018-08-30,2019-12-17
1778,1662,687,7S2W271GSBXBM7LI6,Н407НТ53,Lexus,GX,488,2535,9698,798818,electric,D,2008-04-01,2019-02-04
1779,1266,51,V46YFNTB0EVNRUPRW,Е499КК32,Ford,F-150,413,1610,3918,222190,hybrid,E,2025-02-01,2025-03-07
1780,758,588,AYJEZX9SIPTB7ROCW,Х859ТА87,Toyota,Camry,290,3361,9420,874082,diesel,J,2006-01-27,2013-11-11
1781,1446,827,FTQJIZDXYB2E9MCGE,Т410НЕ01,Mercedes,E-Class,219,1235,7886,302598,electric,B,2017-03-27,2021-10-24
1782,1819,303,5QOT36XXLECFLIQJ3,У465АА20,Honda,Fit,473,2835,7611,785131,petrol,C,2007-10-18,2016-06-16
1783,1050,351,KX9L610TK9HIQIKIB,Р291КХ92,Mercedes,S-Class,717,1402,6150,305012,diesel,S,2017-02-10,2018-11-19
1784,1523,50,934T7O1UEEID22OM5,Т765ТМ29,Lexus,NX,366,2283,4133,537945,petrol,S,2020-06-15,2021-03-28
1785,106,411,GORJDO071OJWSGAIW,С839ВК10,Ford,Mustang,768,2906,9407,388963,electric,M,2018-05-03,2022-11-03
1786,897,130,OD23V3I9JU0GT7T78,Т392ВК55,Hyundai,Elantra,202,1065,6217,420766,petrol,A,2023-06-09,2023-10-03
1787,1720,734,2TSSHVUZY3G3V1UL7,Н531РУ62,Honda,Accord,462,2518,7051,341790,electric,B,2008-04-05,2021-10-19
1788,1387,36,XEF588VSNV5P9X38H,У624НР51,Volkswagen,Tiguan,429,817,2920,991239,hybrid,S,2017-12-23,2023-08-16
1789,1777,817,SYS9ZDXFTSIZTR5P9,Н967УМ24,Volkswagen,Touareg,173,1556,6337,146897,electric,F,2013-03-21,2019-09-23
1790,567,712,N02VP0I0H92XLR890,Р836РУ67,Ford,Fiesta,800,1242,7877,705389,diesel,F,2011-12-05,2013-02-20
1791,382,552,0DMRC5RD3Q57811RC,Х601СН05,Volkswagen,Tiguan,527,2634,4987,984649,hybrid,E,2017-05-10,2022-04-12
1792,291,341,X8EP06Y4FM7YAA2LC,С133НК47,Mercedes,G-Class,312,2292,4881,523235,hybrid,D,2014-10-27,2019-08-10
1793,1577,178,5A940W1FFW2DYRSSC,Р059НЕ73,Kia,Rio,737,2566,8115,246918,petrol,F,2008-03-24,2009-01-02
1794,1320,623,IOK5KS70DYDSC9JT2,С480ЕТ98,Lexus,NX,552,3039,5596,136032,diesel,J,2012-05-26,2025-01-08
1795,733,946,GNXH9HWM9DBL3EKC1,Х957СВ65,Toyota,Corolla,773,2288,1955,362758,hybrid,D,2015-05-27,2019-04-20
1796,644,188,9KVOXK98SL9HKH01Y,Н638АВ23,Volkswagen,Golf,678,3317,1833,904768,petrol,J,2017-10-14,2021-08-07
1797,394,702,QAPG4KV9VOT9GEZOL,А273ОВ30,Ford,Fiesta,150,987,2571,450651,petrol,F,2021-01-13,2021-08-09
1798,353,554,HGMLFBBT2W5TBQH7C,А855АЕ14,BMW,X5,773,2240,5520,125660,diesel,F,2013-02-03,2016-08-28
1799,1032,489,UTP4A1E37UI0H1M6F,Е089МУ43,Kia,Cerato,429,3394,7117,210290,petrol,C,2025-01-24,2025-01-24
1800,1360,4,WZAAP5QLE156YSFZT,О837РХ06,BMW,5 Series,209,2396,5258,100169,electric,M,2016-11-13,2019-05-02
1801,64,869,RG9GMWV1YC129W3ZU,К802ОХ67,Volkswagen,Polo,288,1276,6135,697108,diesel,J,2011-06-19,2024-01-08
1802,1332,460,615IE1AETTYFKF0EG,А225ТВ54,Hyundai,Santa Fe,697,3250,3971,358008,hybrid,D,2007-09-07,2021-06-19
1803,1156,844,2AZG774SD8COGTXMQ,Х112КН28,Kia,Sportage,396,1444,9868,134922,hybrid,B,2010-02-04,2015-01-19
1804,1124,904,ZWBA0EK7SG56G0EJO,Р507ОМ50,Volkswagen,Golf,796,1615,1037,630184,petrol,E,2022-04-28,2023-02-21
1805,673,808,45IHQ4PSPL8L0W8RS,К323СЕ11,Mercedes,C-Class,600,3401,8588,229969,petrol,A,2005-12-11,2023-11-16
1806,1713,680,8HHPIHJGQN5Y70FV1,А422ОТ04,Volkswagen,Tiguan,318,2561,8505,525217,diesel,J,2015-06-11,2015-09-15
1807,440,155,33ZFV8YRSPI88A3UT,М107РТ40,Honda,CR-V,800,3359,6808,607448,electric,C,2018-05-20,2023-07-03
1808,1670,246,QMGLK1M610BVW5BJF,Р240СО03,Lexus,ES,630,3026,6974,467095,hybrid,C,2017-07-26,2022-01-31
1809,674,223,1S7ERCHVXCD75NF48,Е406ВЕ26,Lexus,RX,576,850,8333,939055,electric,B,2010-02-16,2013-06-06
1810,1638,464,LWPO6ZSZUG2OTEL2I,С507ОУ76,Volkswagen,Passat,127,1158,1898,670328,petrol,J,2015-06-14,2019-01-05
1811,738,588,E90BKVH6MAEW9I6UZ,Е762УК79,Toyota,Camry,580,3008,1230,435714,hybrid,M,2014-01-19,2019-02-03
1812,764,471,XWL09A977OS4ALPWJ,О652СН03,Honda,Civic,634,1384,8947,925440,hybrid,C,2015-11-24,2023-12-23
1813,1183,517,XT2KDEEDAMR5JUMGW,Х807РК56,BMW,7 Series,316,3372,9641,243322,hybrid,A,2007-03-24,2010-12-03
1814,702,132,C3HQAEMOGD8213EL2,Н036МХ66,Toyota,Land Cruiser,484,2411,3857,328712,petrol,C,2017-07-22,2025-04-06
1815,1650,867,KKOW6FZYTJG5DGZ3W,Х893ОТ51,Audi,Q5,411,1604,6419,517765,hybrid,B,2014-07-10,2024-05-19
1816,610,874,VJUEAAU8JYFQH40T8,Т771ТМ45,Toyota,RAV4,630,2235,8100,942498,diesel,M,2010-09-30,2015-08-19
1817,410,465,Y3VSRVQO6DXQV4FNU,К770ВС75,Mercedes,C-Class,132,1727,6461,973642,hybrid,F,2005-08-02,2008-07-19
1818,1757,193,TNDQHE13JT9UTDIR0,О931ХС06,Hyundai,Tucson,613,3256,3907,773580,petrol,M,2018-01-03,2020-03-18
1819,748,399,S04X30EY1O2XM8ZM5,В206РС79,Audi,A6,151,3385,2995,296093,hybrid,A,2013-09-22,2019-07-10
1820,259,271,EVZ8LKYB50MXSTTNS,Е087КТ84,Volkswagen,Tiguan,92,1579,9941,682044,hybrid,M,2006-04-23,2010-11-23
1821,686,395,1NCI7J53YFBR9BRP9,Т056ЕЕ66,Mercedes,C-Class,633,3213,6044,200947,petrol,A,2023-06-19,2024-03-30
1822,61,412,FLX2R1A858WZVHNGD,А467ХЕ55,Lexus,ES,319,3229,9901,188228,diesel,B,2022-09-20,2022-10-12
1823,55,461,E0UX5YD8W8EAMGRQZ,О459ЕУ39,Hyundai,Santa Fe,546,2182,6066,541380,petrol,S,2015-06-06,2016-06-11
1824,1327,125,GFC2A7NY5QOBMOK3U,А910УУ27,BMW,3 Series,325,2911,4632,376981,hybrid,A,2013-06-23,2013-07-17
1825,794,532,YL1463GWZ1JALT7X8,А546АН21,BMW,X5,280,3021,3040,749160,hybrid,C,2023-02-14,2025-03-01
1826,1911,341,658M48LFGYM9ITX1E,С939АХ33,Audi,A6,696,1351,1184,121490,diesel,A,2011-11-06,2021-04-04
1827,875,549,1F4RGFGY6YQVLIFTX,С502КН40,Ford,Fiesta,460,1020,1916,631055,petrol,E,2016-12-19,2019-04-29
1828,919,69,G1X6M7788AHLZL2K1,М485ЕР24,Lexus,LS,373,2331,6650,782785,diesel,E,2012-09-12,2020-01-30
1829,492,335,QCVT81C72SVR4RDLP,С346УМ94,Hyundai,Elantra,371,1742,8735,116083,electric,S,2016-05-11,2018-05-28
1830,198,839,HJ7TG6YURXED50IW5,А218ОР64,Mercedes,C-Class,117,2840,7953,192900,petrol,S,2015-02-23,2018-01-10
1831,614,715,7OWDGLGAAE40L8PB9,У331ВТ87,Volkswagen,Tiguan,567,1957,3899,649531,electric,S,2020-04-06,2020-09-25
1832,1904,964,BDQ3IWI5GI7MXKTTH,В456УЕ10,Volkswagen,Tiguan,791,2684,9094,145286,electric,S,2020-09-28,2024-07-01
1833,1806,90,SE2DEKR55JTDWL9EQ,М941МН80,Honda,Civic,179,2511,2245,838151,diesel,S,2014-03-07,2020-06-01
1834,238,930,KPSNP7MLVM0EIGC1U,У783АА21,Mercedes,C-Class,760,2538,3417,641360,petrol,M,2006-04-05,2015-06-15
1835,123,426,F3EY11BVFT01JTG0L,А442НЕ66,Lexus,NX,291,995,5977,873654,diesel,S,2009-01-31,2023-05-20
1836,397,755,OILXJPJQ2RLQTTBLR,У331ЕЕ99,Audi,A3,289,828,8035,832979,diesel,J,2007-06-07,2013-03-22
1837,1208,1000,8QA1PI89RKQ2XFJQH,Х088ВО49,Lexus,NX,76,1067,1150,290913,diesel,F,2012-05-22,2024-05-13
1838,1962,515,7N2T0KPRI603AXT1F,Н190МХ33,Volkswagen,Golf,651,1774,7133,201282,electric,J,2010-10-31,2024-06-15
1839,365,477,3A8WLLNJI8QX0RU79,Р039СР73,Toyota,Camry,610,1305,9203,188868,electric,E,2016-06-15,2024-07-18
1840,63,930,Q15RCCHBHK81ENIGZ,Н706СТ42,Toyota,RAV4,765,1159,8408,151529,hybrid,F,2023-10-09,2024-05-27
1841,1612,221,K3CFWL9RS601MZU87,Н237ХН54,Kia,Optima,348,3246,2733,409787,diesel,J,2024-09-24,2025-01-29
1842,243,326,CCDDETRHOUNDA0TGP,В903КЕ87,Audi,A3,269,2321,7813,315990,electric,M,2018-01-18,2023-04-17
1843,1802,368,8IFABKDM5RM5MXIMC,Н234МТ91,Volkswagen,Passat,434,2254,7628,187921,electric,D,2018-08-20,2023-08-03
1844,1222,368,3JDMX1LYDQBMJV0CZ,О524ТР73,Toyota,Land Cruiser,224,1693,5711,816044,diesel,D,2023-02-09,2024-08-28
1845,1141,284,P2EIKIY4XCN9Y7TLJ,А261ТО73,Toyota,RAV4,130,2646,4562,205763,diesel,M,2008-04-22,2024-12-18
1846,1253,761,ZKE8OAS628FK0G626,В589СЕ80,Volkswagen,Tiguan,253,1742,3858,547241,electric,C,2021-03-25,2023-03-10
1847,668,356,4TDP3D9UT4W16S0IH,В220РМ95,Mercedes,GLC,373,3471,2181,102387,diesel,S,2021-07-23,2024-08-25
1848,1584,465,DY6OBUBN5PE08AZH3,С452ТО20,Hyundai,Elantra,503,2486,8129,598229,diesel,D,2021-06-02,2021-12-22
1849,83,260,2RM7HTTXHBD89G08Y,Р106ОЕ62,Mercedes,S-Class,581,1831,3198,852136,electric,D,2020-10-21,2024-07-22
1850,1133,96,LFIEEN0D9TAWVZZ69,С561ММ70,Mercedes,S-Class,91,1618,7494,927863,petrol,D,2017-12-13,2018-06-27
1851,1885,57,PPBNXLDLBKLS10RU0,Е390СК36,Lexus,LS,365,1992,6564,734900,petrol,C,2014-04-16,2019-04-12
1852,1265,394,VC6M2RAHN95HMY8E7,Е347РЕ91,Kia,Sorento,412,1035,8722,210326,petrol,C,2009-04-21,2015-04-25
1853,653,303,ZR7FGVJQVS6ZTL7X0,Т354ТХ39,Lexus,NX,707,1476,6926,298908,diesel,M,2019-02-05,2021-03-08
1854,580,39,7SH14CEUUYRP7PUQD,С897УЕ11,Audi,A3,317,1516,4807,615689,hybrid,C,2024-10-14,2025-01-01
1855,689,882,G1NSV7R24ISNRCKW5,Т710ХТ02,Honda,Fit,107,2188,7834,252163,hybrid,A,2014-12-12,2023-11-01
1856,1748,27,TKBZ304JEYZ7C64N6,С672ТХ65,BMW,X3,770,1746,5839,691993,diesel,A,2015-12-02,2016-04-09
1857,1532,219,P5T5HZPKX01MKCV7U,В627ТА28,Honda,Pilot,311,1179,3771,984004,petrol,B,2024-02-22,2024-03-02
1858,1385,122,07B92MJ5AWCSTWUJ8,Е621АО27,Kia,Rio,611,2953,1605,497823,hybrid,M,2010-03-03,2015-09-20
1859,885,740,OK8SEXNMPLYXTAWEF,О551ТМ22,Mercedes,GLE,512,1859,3940,908348,diesel,M,2016-08-30,2020-09-01
1860,744,136,DRX20EVO50J9VJ6J0,А609КЕ92,Ford,F-150,512,1694,8472,178328,hybrid,D,2009-10-10,2013-03-06
1861,1787,973,Q7EOGQXHD6U9CI2A1,В637ХО10,Ford,Focus,692,2624,9543,503940,electric,A,2023-08-14,2024-11-21
1862,845,76,ILU0DWZ7IGMDZPCA3,У987УТ33,Audi,Q5,501,2042,9986,495110,hybrid,E,2024-11-23,2025-03-19
1863,827,124,1ONSLLASU8KMZM30J,К291НМ65,Toyota,Corolla,256,3432,3029,909037,hybrid,C,2016-03-20,2018-03-27
1864,75,614,SD4ZFSBJ22FSLDJ3G,К043ХВ72,Kia,Sportage,725,1303,9392,115000,petrol,J,2015-04-17,2018-04-06
1865,36,322,SXDQ4GGW2GRI40CPG,Т834ХМ53,Hyundai,Elantra,630,2470,5649,703896,electric,J,2016-02-13,2019-02-12
1866,1784,70,TZSWEGX0FKWVROAKC,Х193МТ68,Toyota,Prius,133,2145,4831,799729,electric,S,2016-06-06,2016-10-29
1867,850,15,5YW2TGKB1XVZK7TMX,У217СА32,Lexus,LS,185,2911,9921,326253,petrol,E,2023-02-03,2025-03-26
1868,1127,497,WN3VCHH93N9BVMVM0,У248ОО60,Hyundai,Elantra,477,3023,2117,819109,electric,S,2021-08-26,2022-10-09
1869,1511,725,JT9QCVX267YKCTCEU,В085МВ62,Hyundai,Creta,143,1426,1519,345191,petrol,F,2007-07-20,2024-03-21
1870,763,248,SSSFW2CXSJC27VX52,В906УМ38,Hyundai,Elantra,520,970,1118,608145,electric,D,2019-03-18,2024-08-05
1871,1894,66,PRQQ4QBBCN3EBXEKW,М308УО91,Toyota,Land Cruiser,212,3016,5222,876653,hybrid,E,2014-03-02,2016-07-07
1872,458,896,5EA63UF8RDVCCBAL1,Т456ЕВ48,Mercedes,E-Class,560,2072,5774,144059,diesel,D,2015-02-08,2020-01-11
1873,425,515,P8LU3UKXGHTXSR6QA,К518ТО37,Ford,Fiesta,686,1502,1451,523955,hybrid,D,2019-05-24,2021-11-24
1874,93,138,CM69PTO1SH3LTTDUV,Н623ЕВ75,Audi,A3,332,3414,7386,623480,diesel,F,2006-02-16,2013-12-21
1875,547,46,YAPBFOWF0U4KDI3DY,Т518ОУ56,Lexus,LS,109,1807,8927,838858,petrol,F,2023-10-01,2024-02-09
1876,1304,195,WQT963DWC9HWOGISX,Т201АТ00,Lexus,ES,224,2399,1689,640337,petrol,C,2012-09-17,2020-09-19
1877,1147,915,LMGDSZC76QHB5085N,К719КО69,Volkswagen,Touareg,742,1556,1932,211299,diesel,E,2015-11-22,2023-09-23
1878,389,473,B4XU3M2EODEMPM5DC,Х613ХР98,Volkswagen,Golf,689,1719,5658,710245,electric,F,2014-05-07,2024-07-10
1879,1951,237,BTITD7HMFQ3O2Q1UT,К876СР99,Honda,Accord,425,2253,7982,228347,petrol,E,2016-10-22,2017-09-05
1880,680,373,6G0M1PW1V7H36A7H0,В155МС37,Hyundai,Creta,197,1317,4012,810207,hybrid,D,2018-06-21,2018-06-26
1881,1853,446,X6LB7L71I1BVIC6Q1,А227КУ73,Audi,A6,209,1928,6781,186391,petrol,S,2019-10-22,2024-01-17
1882,1514,792,9XL81VJBKXAO5TAI8,Т209ТК47,Lexus,ES,408,1775,5528,170815,petrol,D,2008-09-10,2024-06-01
1883,1495,915,5JVGL92ND61X0HQVI,Н174ХУ57,Mercedes,G-Class,486,2757,4037,673429,hybrid,B,2011-06-14,2018-08-29
1884,1686,94,ML47CU56Y266A2KET,Х692УТ88,BMW,X3,653,1699,3037,325338,electric,J,2008-10-18,2019-09-20
1885,1454,101,MCRKRG1MGFZO73DNV,С595ТН02,Toyota,RAV4,432,2934,7003,980176,electric,M,2015-10-20,2019-06-15
1886,1464,583,8ZVG6PK1VUAAAWV3R,В499ЕО40,Lexus,LS,353,1081,9500,530916,diesel,B,2020-09-29,2021-10-17
1887,1094,835,D4A83JEIFAMCKJEJ3,Р838НМ50,Ford,Focus,165,1298,3715,866673,hybrid,J,2008-07-09,2024-08-12
1888,1257,37,GJYIJO7P1D9D2RGZ0,К179КМ71,Honda,Fit,415,2787,7994,964726,electric,S,2024-03-04,2024-09-03
1889,1271,355,7J8IX0X4OXRT2AEZZ,К758КА78,Ford,Explorer,698,1383,4290,208633,hybrid,A,2015-09-07,2016-10-11
1890,1831,900,A5L44H0SU3EGQK5I1,О687КК73,Mercedes,GLE,783,1847,2840,433580,electric,M,2013-01-05,2013-02-25
1891,199,755,TFB1TMB594MZOQ3UF,К274РМ49,Ford,Fiesta,702,1999,1817,958398,petrol,A,2020-01-13,2024-03-23
1892,1112,603,GACZAM454W51QAKOW,Т113УХ65,Volkswagen,Golf,345,2029,7660,716653,petrol,F,2016-11-18,2018-12-08
1893,921,103,UW3QKCW8YFTFDSZC2,Р662АР87,Kia,Sportage,597,3337,4429,527546,electric,E,2017-12-04,2024-12-02
1894,924,383,BSH7JR8LL9PHIP9S1,Х100МВ25,Toyota,RAV4,696,2493,6486,357305,diesel,F,2011-05-29,2011-12-19
1895,1085,581,EEGS4YXQSHQN2SK9M,С353АХ26,Ford,Focus,188,2010,9210,942289,diesel,D,2010-07-01,2015-01-25
1896,1550,707,5KVPP2W35NH78E34C,О511АУ27,Honda,CR-V,678,2697,8120,683455,diesel,B,2007-11-16,2008-05-13
1897,1893,193,RK43F242XSMMPD0U6,О983ОР48,Hyundai,Tucson,276,2166,6157,578410,diesel,S,2017-11-19,2022-09-14
1898,505,231,0EE71YJ79NH2G48M8,К473ВУ53,BMW,X3,429,2956,8422,868708,hybrid,J,2017-11-25,2018-04-15
1899,1503,211,VC1WM8MOLEB9IDBJA,Е762НО87,Audi,A3,694,1001,1422,100101,electric,D,2016-04-11,2017-07-03
1900,519,601,YILHQFO6OZB81GYJ9,Р964СО49,Toyota,RAV4,667,2544,3616,291632,electric,J,2013-09-05,2021-12-04
1901,1177,187,26WACSIQFB8HXHVBV,Х389МЕ83,Ford,Fiesta,536,2390,2735,892105,electric,S,2009-07-18,2011-01-27
1902,1871,896,7PP6EC5GKR56F32JQ,Р852УТ48,Toyota,Land Cruiser,219,2053,2449,555949,petrol,J,2015-10-09,2021-07-20
1903,16,366,Q3U2GZ2JMT5QRUJTZ,М700ХК15,Hyundai,Santa Fe,469,1624,6355,989743,diesel,A,2019-06-17,2023-01-23
1904,1917,42,NI9N5E6MN344X1G3A,С595СВ26,Volkswagen,Golf,371,904,4879,401805,petrol,C,2012-11-20,2021-10-02
1905,1844,601,EJDBRETW5740BJUNY,В746ВН47,Mercedes,S-Class,796,1522,9754,246165,hybrid,C,2012-12-02,2019-10-18
1906,572,739,7R36FMGMGWTJS9PJX,В386МК76,BMW,7 Series,750,2784,7876,109011,petrol,D,2009-11-25,2020-07-17
1907,399,262,WGZV3YCMVZTVUBF8O,А444УУ10,Audi,A3,441,1741,1296,205800,electric,M,2013-03-07,2019-04-15
1908,1557,254,AOPGPS43UQO01GL6Q,Н233ОН75,Kia,Optima,415,1151,5356,460593,petrol,D,2007-12-07,2018-09-07
1909,25,490,UAKFBCWXAQ6R514SD,О910ЕУ06,Honda,CR-V,127,1095,7195,279872,hybrid,F,2024-04-23,2024-10-05
1910,1880,175,4W4XODW36VD51O81Z,К052СР90,Honda,Civic,705,827,1392,557525,petrol,F,2007-01-08,2014-01-10
1911,717,608,3T7Z1VD7IR6P2155D,О720ВА35,Mercedes,C-Class,373,3373,8077,132907,hybrid,F,2016-09-19,2017-01-23
1912,1841,901,QB03LR949NDMJMFVT,Х708ТС51,Audi,Q7,143,814,8044,871888,electric,F,2022-09-06,2022-10-24
1913,1078,940,DMNBDNQBAWTQND3KS,О023УО53,Mercedes,GLE,347,2688,1094,732751,diesel,S,2023-02-20,2024-03-25
1914,1335,723,FXXCDYEB78YJAV0HC,В366АС68,Toyota,Prius,722,1991,1097,438805,petrol,A,2007-06-17,2013-09-26
1915,391,492,CNLX48LA0ZWGNEX0K,Т779РЕ70,Lexus,GX,190,3100,3838,274383,diesel,D,2020-12-17,2023-06-19
1916,1791,295,FR98N087D0GBMBJ0H,С931РХ55,Volkswagen,Touareg,515,2585,4959,556189,hybrid,F,2021-10-01,2024-01-23
1917,469,982,32NOCPTIRPRH5DJ5J,К362ХЕ22,Volkswagen,Passat,626,1531,7352,553554,hybrid,E,2022-08-22,2024-12-22
1918,1381,108,1VB5HEKBMSIKHXY4L,К245МР58,Lexus,NX,491,3249,1314,412889,electric,C,2008-11-14,2015-10-16
1919,1544,427,XJLG6QB4RH83JWQV2,М248МХ36,Ford,Explorer,308,2107,7356,351339,diesel,M,2011-03-22,2016-01-07
1920,1459,123,1NOQU58WO8C6B66KQ,Х051ОЕ22,BMW,5 Series,96,2854,8376,846633,electric,E,2012-09-09,2023-11-18
1921,1873,199,AWY4VUHQH69ZE9HWC,А493АК25,Toyota,Camry,137,1938,2094,727445,diesel,F,2009-12-07,2024-01-11
1922,1452,513,X4MTV84WNATJS3BAZ,Р248КМ48,Kia,Rio,154,2560,2355,221351,petrol,D,2008-07-27,2016-03-01
1923,1529,240,VXMNMSSPJP5KZ5LN6,У278ВХ79,Hyundai,Creta,760,2425,4259,587802,hybrid,J,2024-06-20,2024-08-23
1924,1228,260,GLDNXWN5MG6Q7UPMJ,У132НС85,Mercedes,G-Class,474,3025,3883,645384,petrol,J,2023-08-15,2024-03-11
1925,412,609,099LW3UB6OHO68CIT,Т468ВТ95,Honda,Pilot,452,1809,5280,862272,petrol,E,2017-01-16,2024-07-14
1926,1033,801,22WRBVQMM3M9RXR5L,М752МВ97,Toyota,Corolla,389,2742,7063,414544,hybrid,F,2005-06-14,2023-10-05
1927,515,945,OOJJITCSBQV2F217L,К752ВС64,BMW,5 Series,231,2786,1720,688959,electric,E,2007-02-10,2016-04-22
1928,1606,170,OSKHBJ42K5OO5XZO5,Е696СА06,Lexus,LS,317,1921,6049,245336,diesel,M,2023-12-10,2024-01-06
1929,1194,386,IZGL6OY1SDOGSWPRD,О582АР36,Hyundai,Creta,123,1573,3244,125059,electric,A,2017-12-10,2020-06-21
1930,4,92,U9J31TKH1RIULW6VD,Р974КВ20,Ford,Mustang,429,3330,5870,319013,petrol,C,2016-09-20,2018-09-23
1931,326,267,ZAGU81Q1CV3FORHOT,В461МУ80,Hyundai,Creta,367,2334,5453,477593,hybrid,C,2010-12-19,2012-09-20
1932,593,439,GAAIS8ZH2QEZEQ9IP,М126ММ95,Volkswagen,Touareg,261,2258,7178,262646,petrol,S,2011-06-18,2023-02-13
1933,1291,86,WVHQ40CC6DNTQXEUE,Т582МЕ68,Volkswagen,Tiguan,429,3069,3572,906272,hybrid,D,2010-02-09,2015-12-08
1934,1186,386,3TQ4HA6VUPY0ZHF3G,С939ТХ39,Lexus,NX,634,859,2941,726754,petrol,J,2005-06-10,2015-03-14
1935,441,405,GEPCC324DCVT3WXIC,Е956РО04,Mercedes,G-Class,750,1178,6835,997143,electric,A,2011-08-07,2024-12-02
1936,1599,408,18I3ZO6VDV9DM8K58,Т700МА57,BMW,3 Series,66,3251,8648,876868,diesel,E,2010-10-15,2024-12-29
1937,711,156,LDU1ZKZG9E9A6P9AF,М426РТ91,Lexus,LS,181,3249,8836,392237,hybrid,C,2022-07-31,2024-03-28
1938,1556,709,YDL4XPQ35YCXZ6TGV,А952СХ88,Ford,Focus,256,805,1323,953099,petrol,C,2020-08-26,2024-10-03
1939,770,412,KLLFUG5Y3SYHKCKZM,К231РЕ68,Honda,Civic,93,3333,9732,756442,hybrid,E,2011-08-25,2013-10-15
1940,1877,442,XOH39FOAMRJIJU5CM,О726ОТ29,Lexus,RX,165,3270,2181,190726,hybrid,A,2005-06-05,2015-02-15
1941,268,842,ED45B6YC54HV0PK3Z,С266КО69,Ford,Fiesta,234,2632,7912,232111,petrol,S,2018-12-12,2020-01-08
1942,1337,84,B1JEMOT645EMOKB6U,М668ХО31,Audi,Q5,386,2766,2798,858612,hybrid,D,2016-08-14,2022-09-22
1943,1890,589,QPDYKF3CR11ONZ13J,Р667УС12,Honda,Pilot,663,1312,7776,190893,hybrid,F,2012-09-15,2017-03-05
1944,1767,1000,27UZCQH777LFSSMP4,У854ТХ04,Volkswagen,Golf,786,3359,9028,994012,diesel,E,2023-07-11,2023-08-30
1945,900,964,HL7K42VJORBA1SWJW,В734ХК32,Toyota,RAV4,299,2396,4330,747111,electric,E,2020-06-20,2023-01-04
1946,1187,888,KDQT2OJOPBG775PC5,Х546АР39,BMW,7 Series,786,3482,8073,920569,hybrid,B,2024-12-19,2025-02-02
1947,81,828,9KNREV0N2L21FKG2D,У877МВ57,Toyota,Camry,312,2309,9400,647507,diesel,J,2019-02-16,2021-12-07
1948,1525,718,EYYJI8ZFZ2M37ECR3,Р196СС93,Audi,A3,503,3475,1458,260894,petrol,M,2009-01-30,2022-04-12
